Date,0
2012-03-15,0.0011
2012-03-16,-0.0008
2012-03-19,-0.0021
2012-03-20,0.0013
2012-03-21,0.0039
2012-03-22,0.0001
2012-03-23,0.0028
2012-03-26,0.0051
2012-03-27,0.0036
2012-03-28,-0.0034
2012-03-29,0.0021
2012-03-30,-0.0035
2012-04-03,-0.0029
2012-04-04,-0.0063
2012-04-05,0.0059
2012-04-09,-0.0027
2012-04-10,-0.0119
2012-04-11,0.0042
2012-04-12,0.0063
2012-04-13,-0.0047
2012-04-16,-0.0052
2012-04-17,0.0099
2012-04-18,-0.0002
2012-04-19,-0.0031
2012-04-20,0.0002
2012-04-23,-0.0048
2012-04-24,-0.0035
2012-04-25,0.0138
2012-04-26,0.0065
2012-04-27,0.0059
2012-04-30,-0.004
2012-05-02,0.0032
2012-05-03,-0.0034
2012-05-04,-0.0052
2012-05-07,-0.0001
2012-05-08,-0.0011
2012-05-09,-0.0007
2012-05-10,-0.0008
2012-05-11,0.0021
2012-05-14,-0.0004
2012-05-15,-0.0004
2012-05-16,-0.0008
2012-05-17,-0.0047
2012-05-18,-0.0038
2012-05-21,0.0061
2012-05-22,-0.0017
2012-05-23,0.0033
2012-05-24,-0.0018
2012-05-25,0.0014
2012-05-29,0.004
2012-05-30,0.0033
2012-05-31,0.0022
2012-06-04,-0.0049
2012-06-05,-0.0027
2012-06-06,-0.0046
2012-06-07,0.0015
2012-06-08,0.0021
2012-06-11,0.0003
2012-06-12,-0.0035
2012-06-13,0.0035
2012-06-14,-0.0
2012-06-15,0.0056
2012-06-18,0.0013
2012-06-19,-0.0026
2012-06-20,-0.0007
2012-06-21,0.0003
2012-06-22,-0.0037
2012-06-25,0.0037
2012-06-26,-0.0009
2012-06-27,0.0022
2012-06-28,0.001
2012-06-29,-0.0019
2012-07-03,-0.0018
2012-07-05,0.0028
2012-07-06,0.0022
2012-07-09,0.0024
2012-07-10,-0.0005
2012-07-11,-0.0018
2012-07-12,0.002
2012-07-13,0.0004
2012-07-16,0.0022
2012-07-17,-0.0015
2012-07-18,0.0015
2012-07-19,-0.0011
2012-07-20,0.0024
2012-07-23,0.0002
2012-07-24,0.0009
2012-07-25,0.0006
2012-07-26,-0.0014
2012-07-27,-0.0045
2012-07-30,0.0023
2012-07-31,0.0002
2012-08-02,0.0018
2012-08-03,-0.0049
2012-08-06,0.001
2012-08-07,-0.005
2012-08-08,-0.0022
2012-08-09,-0.0006
2012-08-10,0.0028
2012-08-13,-0.0004
2012-08-14,-0.0051
2012-08-15,-0.005
2012-08-16,-0.0027
2012-08-17,0.0018
2012-08-20,0.0007
2012-08-21,0.001
2012-08-22,0.0086
2012-08-23,0.0014
2012-08-24,0.0002
2012-08-27,0.0029
2012-08-28,0.0006
2012-08-29,-0.001
2012-08-30,0.0012
2012-08-31,0.0072
2012-09-05,-0.0005
2012-09-06,-0.0004
2012-09-07,0.001
2012-09-10,-0.0014
2012-09-11,-0.0014
2012-09-12,-0.0028
2012-09-13,0.0049
2012-09-14,-0.0056
